driver_id,kvs_filename,kvs_tag,kvs_sha256,kvs_authenti_sha256,tbs_sha256
e5f12b82-8d07-474e-9587-8c7b3714d60c,zamguard64.sys,zamguard32.sys,45f42c5d874369d6be270ea27a5511efcca512aeac7977f83a51b7c4dee6b5ef,950b672d3300bcacefe568156fbc8b16fa09da13df2f6ecda31254faaaf041f9,92914d016cc46e125e50c4bd0bd7f72db87eed4ba68f3c589b4e86aa563108db
b28cc2ee-d4a2-4fe4-9acb-a7a61cad20c6,wiseunlo.sys,wiseunlo.sys,358ac54be252673841a1d65bfc2fb6d549c1a4c877fa7f5e1bfa188f30375d69,c36ace67f4e25f391e8709776348397e4fd3930e641b32c1b0da398e59199ca7,d17e9d0bab1868e8d3e98517951899c58c639fd37ce9be228caf626ee91a1e5f
2651f5c4-d9e1-4b06-92be-e9e7313f87c4,asio3.sys,asio32.sys,26453afb1f808f64bec87a2532a9361b696c0ed501d6b973a1f1b5ae152a4d40,5aa7a47c7abaf13453b8ab309ef16bdd80ceaf7407e67fa27932d4591f025d67,eec58131dc11cd7f512501b15fdbc6074c603b68ca91f7162d5a042054edb0cf
61514cbd-6f34-4a3e-a022-9ecbccc16feb,atillk64.sys,atillk64.sys,5c04c274a708c9a7d993e33be3ea9e6119dc29527a767410dbaf93996f87369a,126719d008d106b7100ae47ed47666c1334701bd7ddb32d5b8e84048f258700f,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b
7a722cd5-69ec-4680-9f20-9387f249a891,elbycdio.sys,elbycdio.sys,ada4e42bf5ef58ef1aad94435441003b1cc1fcaa5d38bfdbe1a3d736dc451d47,c1bbe628f79528417ea741dfad2f589fc4e5c62152e632a89ed080da029d5384,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
2225128d-a23f-434a-aaee-69a88ea64fbd,,-,6e9e9e0b9a23deec5f28dc45f0bbe7423565f037f74be2957e82e5f72c886094,c44b807e14e5da43a060cb36a83aa5b1e4b7b95620f9e41d289694f9daa8b77a,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
e368efc7-cf69-47ae-8204-f69dac000b22,,iobitunlocker.sys,0aff83f28d70f425539fee3d6a780210d0406264f8a4eb124e32b074e8ffd556,e73bb03d54b40035558df2e990367a1c4e9c1ef8e980df6380a63f3bc23e6740,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
a7bba474-815f-49be-bddc-4d76a64c866c,ntiolib.sys,ntiolib.sys,ef86c4e5ee1dbc4f81cd864e8cd2f4a2a85ee4475b9a9ab698a4ae1cc71fbeb0,21a6689456d9833453d5247e4c5faf13edcd4835408e033c40ae1a225711ae8f,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
275c80c5-a67c-4536-b29e-4e481242cb01,,rtcore64.sys,bb0742036c82709e02f25f98a9ff37c36a8c228bcaa98e40629fac8cde95b421,5182caf10de9cec0740ecde5a081c21cdc100d7eb328ffe6f3f63183889fec6b,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
4c815256-2534-4476-b15d-7cbf24c80098,,jokercontroller.sys,f6d7faddc3a56875a8d24e4785a139141dd892968f70bf0e37d505af9a3324fd,25454028a4f56d3c58747811a86be43397a6290d1a053bc30d97b41bf3c58c6f,0c0b121e6f807bc22d4e0f4945634c22eca7e4d5ca58a1526a40e918a35c1d79
57354c82-ff9c-4a54-8377-d195e4ff0a26,mhyprot2.sys,mhyprot.sys,247aadaf17ed894fcacf3fc4e109b005540e3659fd0249190eb33725d3d3082f,faa37602095f25135312f87ed7adb607ffa5e9b2931b58d00f7376ed0c6ec69a,c826846e4b1d73edb7561ab1b41c949354e237a91e82fe1be5b7e2e1701f52d1
b745b5da-9cd6-4b3a-badf-fbe487497705,winiodrv.sys,winiodrv.sys,3243aab18e273a9b9c4280a57aecef278e10bfff19abb260d7a7820e41739099,b3cbb2b364a494f096e68dc48cca89799ed27e6b97b17633036e363a98fd4421,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
043773c5-120a-4c6b-8485-8f1f5c47fd3e,aswarpot.sys,aswarpot.sys,8cfd5b2102fbc77018c7fe6019ec15f07da497f6d73c32a31f4ba07e67ec85d9,3b38427f167fde644868a62f0aa1ed03790137905c97024ac21729fa6153eca2,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
34fa6ba4-dc7c-4fd6-b947-8a0bb8ebd031,,amifldrv64.sys,f06fdfe50ebc8d1d2daf5811b66288563f26a09a2ec9c2a21e2a71ff19756062,df4566edea7c02e29d7dc56ff3f7da6c1ef846e1063b2805a5180bb0d6db37e8,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
e5f12b82-8d07-474e-9587-8c7b3714d60c,zam64.sys,zamguard32.sys,7cb594af6a3655daebc9fad9c8abf2417b00ba31dcd118707824e5316fc0cc21,a59ad5be59f73f2a138c70d8aa634bf5f3364a67e072b64ff2a6d4627514a9ad,d8be9e4d9074088ef818bc6f6fb64955e90378b2754155126feebbbd969cf0ae
87752fb8-e9f6-4235-91e2-c4343677d817,,mimidrv.sys,19dfacea1b9f19c0379f89b2424ceb028f2ce59b0db991ba83ae460027584987,5b5590995c6bcd39884dceda1e87e8516a3767bce00519ce140a46f1a77666ff,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
043773c5-120a-4c6b-8485-8f1f5c47fd3e,aswarpot.sys,avgarpot.sys,0f17e5cfc5bdd74aff91bfb1a836071345ba2b5d1b47b0d5bf8e7e0d4d5e2dbf,9e51062d4249945e77c7d3fdecc9797ffc38017465c8068a5f1296bf85ae558c,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
043773c5-120a-4c6b-8485-8f1f5c47fd3e,aswarpot.sys,aswarpot.sys,6fb5bc9c51f6872de116c7db8a2134461743908efc306373f6de59a0646c4f5d,03a54ad77fc453c9889e170a811d232a305d46fb7f59582d3f1cb234598507a1,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
3d7da79b-fe34-45cd-a0c9-d4432d40611c,,nvoclock.sys,2203bd4731a8fdc2a1c60e975fd79fd5985369e98a117df7ee43c528d3c85958,717242ad6a3afb6f236890caa44501a4be8d0ab019f028ba2c74d3455f065804,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b
6a7d882b-3d9d-4334-be5f-2e29c6bf9ff8,,kbdcap64.sys,0b8887921e4a22e24fd058ba5ac40061b4bb569ac7207b9548168af9d6995e7c,72b99147839bcfb062d29014ec09fe20a8f261748b5925b00171ef3cb849a4c1,2cd702a7dec30aa441345672e8992ef9770ce4946f276d767b45b0ed627658fb
87752fb8-e9f6-4235-91e2-c4343677d817,,mimidrv.sys,6d68d8a71a11458ddf0cbb73c0f145bee46ef29ce03ad7ece6bd6aa9d31db9b7,054c2b8c5e89a2bff72eb6e1169537cf8654b614d9aac1e1e3d8ea02343872fc,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
a7628504-9e35-4e42-91f7-0c0a512549f4,sandra,sandra.sys,496f4a4021226fb0f1b5f71a7634c84114c29faa308746a12c2414adb6b2a40b,18dfe852fade6625862cc963922c1f2389a296af96df11eb7b62bbeddd61e18a,75efb8656a18ba5dacc596757bfb0fa11f0d3d81fd5f8cf9bb8975ced87e7b1b
2651f5c4-d9e1-4b06-92be-e9e7313f87c4,asio2.sys,asio2.sys,72322fa8bba20df6966acbcf41e83747893fd173cd29de99b5ad1a5d3bf8f2de,0e955e57f078a2c0de7d113e85859bb3e0fcac772a5a1b9b9709a90a86ef4cd5,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
eb07ef7e-0402-48eb-8e06-8fb76eda5b84,lha.sys,lha.sys,23ba19352b1e71a965260bf4d5120f0200709ee8657ed381043bec9a938a1ade,dcd5404c83f74f0b7a8d0735174af78782aaa99d2b5b5b24f44c48b295a2ba31,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
34fa6ba4-dc7c-4fd6-b947-8a0bb8ebd031,amifldrv64.sys,amifldrv.sys,42579a759f3f95f20a2c51d5ac2047a2662a2675b3fb9f46c1ed7f23393a0f00,d7841ee6dac956cc0923368d6722063a19c9fa131e55c6f3b7484cce78d826f0,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
87752fb8-e9f6-4235-91e2-c4343677d817,,mimidrv.sys,d37996abc8efb29f1ccbb4335ce9ba9158bec86cc4775f0177112e87e4e3be5c,6e521e54a1e5a03abaae405b58a84758058f3fac5e8cd8a370f232c7dc7bb164,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
ee2d68aa-1a65-4967-8627-73590b041538,directio32.sys,directio32.sys,38b3eb8c86201d26353aab625cea672e60c2f66ce6f5e5eda673e8c3478bf305,542cd21b0c835b818e6b2eea2efe5b340ff3d554b2b7e13af084f0817cc920fd,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b
d35cb48d-2aca-4d7d-a194-f4566183bcd9,tmcomm.sys,tmcomm.sys,ee3ff12943ced401e2b6df9e66e8a0be8e449fa9326cab241f471b2d8ffefdd7,03192bacd96989bad4181609295764f61a86d2ec9f7918a90a219e674ae3097f,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
a7bba474-815f-49be-bddc-4d76a64c866c,ntiolib.sys,ntiolib.sys,89b0017bc30cc026e32b758c66a1af88bd54c6a78e11ec2908ff854e00ac46be,e951858d5317724c015eef07d402e8bcb33cf1a7c2ccf7a75cea63e3430d16a2,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
7bb5ff05-25f8-410d-ae99-c8e8f082d24f,winring0.sys,winring0.sys,47eaebc920ccf99e09fc9924feb6b19b8a28589f52783327067c9b09754b5e84,7188af66fe23bd8cf27f003ad6c7550cdb6faa5c948fe7c3b1435c9246345eb3,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
da7314dc-6cf1-4d74-a0d1-796fc08944f8,windbg.sys,windbg.sys,6661320f779337b95bbbe1943ee64afb2101c92f92f3d1571c1bf4201c38c724,223b320fb86cd4a1019ce31ac6901ce6bc41792810bd995db232dad790398852,2219bd6adf84dc8f6f04833974d150f75f5ce79cbf85788a6f7efaa4a5205839
5d3f0b7d-7413-48e6-8d9c-7fc0bb5a66ee,proxy64.sys,proxy64.sys,c60fcff9c8e5243bbb22ec94618b9dcb02c59bb49b90c04d7d6ab3ebbd58dc3a,-,a39ed0d6fd4eb1a6f7fed60f726e23eae668b7591bc004644625d22c701213fa
94eb0694-29ba-4f8e-b763-86c6371db6cc,winio64.sys,winio64.sys,9fc29480407e5179aa8ea41682409b4ea33f1a42026277613d6484e5419de374,ebbaa44277a3ec6e20ad3f6aef5399fdc398306eb4c13aa96e45c9a281820a12,d8be9e4d9074088ef818bc6f6fb64955e90378b2754155126feebbbd969cf0ae
2651f5c4-d9e1-4b06-92be-e9e7313f87c4,,asio32.sys,52a90fd1546c068b92add52c29fbb8a87d472a57e609146bbcb34862f9dcec15,92edd48dfac025d4069eb6491b9730d9d131b77cceaa480af9b3c32bc8c5e3a9,cec1afd0e310c55c1dcc601ab8e172917706aa32fb5eaf826813547fdf02dd46
275c80c5-a67c-4536-b29e-4e481242cb01,rtcore64.sys,rtcore64.sys,f9895458e73d4b0ef01eda347fb695bb00e6598d9f5e2506161b70ad96bb7298,478c36f8af7844a80e24c1822507beef6314519185717ec7ae224a0e04b2f330,0c0b121e6f807bc22d4e0f4945634c22eca7e4d5ca58a1526a40e918a35c1d79
8d3f27bd-c3fd-48d0-913a-e2caa6fbd025,,rtkio.sys,3e1f592533625bf794e0184485a4407782018718ae797103f9e968ff6f0973a1,f3308899fc0ebdd04a4dacc386873c25dabe32a8f34607fb335148d2dab667d8,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
9bf033e4-7295-4b63-8772-638b76851741,,-,386745d23a841e1c768b5bdf052e0c79bb47245f9713ee64e2a63f330697f0c8,8cc23f39380a590d822d9c064a064c274554d814b651ae4b2f0560d8b016f105,843e587edb9c53b2fbbf84cd90b217af016da1330905b25c16bb059a26b5726e
b1dd91b1-9ba3-4d68-a2d1-919039e18430,dcr.sys,dcr.sys,3c6f9917418e991ed41540d8d882c8ca51d582a82fd01bff6cdf26591454faf5,2b60228db4f3092063e115537b5731ef3487ecf55c036e812605c5149071332c,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
3d7da79b-fe34-45cd-a0c9-d4432d40611c,,nvoclock.sys,29f449fca0a41deccef5b0dccd22af18259222f69ed6389beafe8d5168c59e36,73664268a737d071f2c3c67503002db08432953f14771317835b6f080d3daeff,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b
b8339454-0e84-4a5b-92d0-6a626ced6677,,ngiodriver.sys,d1463b7fec911c10a8c96d84eb7c0f9e95fa488d826647a591a38c0593f812a4,ec81b458b41c9732341ec8cde57b9b7c7bb776b3bc08f45f2c815c3692072d04,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
70fa8606-c147-4c40-8b7a-980290075327,,-,c509935f3812ad9b363754216561e0a529fc2d5b8e86bfa7302b8d149b7d04aa,62a17c9ec21461badecd1c25744a42bf5c9c0ed39b979fb07ca817f30c862a35,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
e32bc3da-4db1-4858-a62c-6fbe4db6afbd,,rtcore64.sys,bbbeb5020b58e6942ec7dec0d1d518e95fc12ddae43f54ef0829d3393c6afd63,918d2e68a724b58d37443aea159e70bf8b1b5ebb089c395cad1d62745ecdaa19,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
933f5671-e995-4976-8392-52d34dcd4e05,,tdklib64.sys,39f137083e6c0200543e1f8d3c074f857d141bdb8c8f09338d48520537b881aa,5c3ac6f22b3f1614ad0c01c180421f7588460accba5065562bf735d24bd3c674,317fa1d234ebc49040ebc5e8746f8997471496051b185a91bdd9dfbb23fab5f8
2651f5c4-d9e1-4b06-92be-e9e7313f87c4,,asio3.sys,707b4b5f5c4585156d8a4d8c39cf26729f5ad05d7f77b17f48e670e808e3e6a0,9dcfd796e244d0687cc35eac9538f209f76c6df12de166f19dbc7d2c47fb16b3,cec1afd0e310c55c1dcc601ab8e172917706aa32fb5eaf826813547fdf02dd46
9bf033e4-7295-4b63-8772-638b76851741,,-,3f3684a37b2645fa6827943d9812ffc2d83e89e962935b29874bec7c3714a06f,e4f90ded38e11860497b9d0290bcf93a6bcb48e836b334010894a2de865b148c,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
5943b267-64f3-40d4-8669-354f23dec122,,agent64.sys,4db1e0fdc9e6cefeb1d588668ea6161a977c372d841e7b87098cf90aa679abfb,3bc0cec99dce687304dad8f7a6daf772e695cbd0169d346d03ae12500361a1e8,02243b344c0aafe05d84d4f599fc19d862cd6965a4e0d299af544cbaaea3c58f
0567c6c4-282f-406f-9369-7f876b899c25,procexp.sys,-,6e944ae1bfe43a8a7cd2ea65e518a30172ce8f31223bdfd39701b2cb41d8a9e7,6b3316496ab1e2d1ef02be966d9caa171674856e8fb8ea78d6a3bcfe8e2013c1,65d585d6bf2b0aa4f798b9af69be08c6f1c3d01a754f989768b722a145df5312
868c6920-f6cb-4088-8277-095a1358abe1,glckio2.sys,glckio2.sys,61a1bdddd3c512e681818debb5bee94db701768fc25e674fcad46592a3259bd0,47dba240967fd0088be618163672dfbddf0138178cccd45b54037f622b221220,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
db666d40-c9fa-4039-bfac-a5d7afd61b67,,bedaisy.sys,b9ed73af3aef69dc1fb91731d6d0a649e93f83d0f07ddb9729d71c2d00ed0801,7128d13dc4269de832723d4a3a6cfd7e6553576a9e96464583eb8bb5c2f243aa,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
a9ab4412-d484-459b-be97-5975f5ab8094,,be6318413160e589080df02bb3ca6e6a.sys,bed4285d0f8d18f17ddaa53a98a475c87c04c4d167499e24c770da788e5d45f4,4a367f9af0d4995eafb7bbdb4fa60eee88e470f7192276d3d66afc58f75013e1,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
87752fb8-e9f6-4235-91e2-c4343677d817,,mimidrv.sys,12b0000698b79ea3c8178b9e87801cc34bad096a151a8779559519deafd4e3f0,e171be5cf5cc1f74ec346a1ab0dfaa38c16da6b4265eed710a3faabfc13b9d56,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
080a834f-3e19-4cae-b940-a4ecf901db28,,-,33c6c622464f80a8d8017a03ff3aa196840da8bb03bfb5212b51612b5cf953dc,548c44566d19ba0975c9a22e7b592fda45bfa8831e56f55c1c3e7241d84dd175,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
2651f5c4-d9e1-4b06-92be-e9e7313f87c4,,asio3.sys,2d36642135166bbb296624dca878925963c7da785e42e940f02d01beb7c477d5,9dcfd796e244d0687cc35eac9538f209f76c6df12de166f19dbc7d2c47fb16b3,cec1afd0e310c55c1dcc601ab8e172917706aa32fb5eaf826813547fdf02dd46
8d3f27bd-c3fd-48d0-913a-e2caa6fbd025,rtkio.sys,rtkiow8x64.sys,478917514be37b32d5ccf76e4009f6f952f39f5553953544f1b0688befd95e82,e657e54c341d37881837dbaf553e10bbe31ff2d6ccf9ca939ca5433ec464a73b,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
2651f5c4-d9e1-4b06-92be-e9e7313f87c4,asio2.sys,asio3_64.sys,a7860e110f7a292d621006b7208a634504fb5be417fd71e219060381b9a891e6,7ebc5906d7fd9c606dc6ef9b49f3e57b63af838f5807fcdcdd5ff47b5b05e39c,eec58131dc11cd7f512501b15fdbc6074c603b68ca91f7162d5a042054edb0cf
043773c5-120a-4c6b-8485-8f1f5c47fd3e,aswarpot.sys,aswarpot.sys,1078af0c70e03ac17c7b8aa5ee03593f5decfef2f536716646a4ded1e98c153c,59e004cd839611cbc5f7c061827587dbb120d7aab8d0e44191c0c01aeed9e168,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
79542852-3a0c-43bc-bfa3-3eeb0e1d7fd2,vboxdrv.sys,vboxdrv.sys,7539157df91923d4575f7f57c8eb8b0fd87f064c919c1db85e73eebb2910b60c,c62bf9d0cc1edfffc15f3f002cd7f51efe3372320ec89d9dc96011000915c186,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b
cf805b21-4611-4983-a8b6-271373a45057,,sbiosio64.sys,1e24c45ce2672ee403db34077c88e8b7d7797d113c6fd161906dce3784da627d,2ff73944c43821b3d13abc37245c2c8d4eadc876dead02da45ea82fdf1525973,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
0a2f2700-97b5-42b6-b121-38e5f03e9957,bs_rcio.sys,bs_rcio.sys,362c4f3dadc9c393682664a139d65d80e32caa2a97b6e0361dfd713a73267ecc,f67e60228084151fdcb84e94a48693db864cf606b65faef5a1d829175380dbfa,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
7b893f79-b5b0-4373-9d29-c53a21fe6fc3,winflash64.sys,winflash64.sys,316a27e2bdb86222bc7c8af4e5472166b02aec7f3f526901ce939094e5861f6d,ad6360cee0b1b293be38348f0f9deb7221e205516524f437aaf8f468b308cb4e,47a75a2e532e11a257ac26424155874c7254eadf8c3aa2882ebdf1c26c592db7
d35cb48d-2aca-4d7d-a194-f4566183bcd9,tmcomm.sys,tmcomm.sys,bcfc2c9883e6c1b8429be44cc4db988a9eecb544988fbd756d18cfca6201876f,6bdf465db8860c80051d4d1b9db1c3153ab65c252f9500b85efc56d255b4cb1d,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
b28cc2ee-d4a2-4fe4-9acb-a7a61cad20c6,,wiseunlo.sys,786f0ba14567a7e19192645ad4e40bee6df259abf2fbdfda35b6a38f8493d6cc,8a844a8d993db0ee1159b096aee959e32bb9155edd9167b1e6aad2e4019202dd,d17e9d0bab1868e8d3e98517951899c58c639fd37ce9be228caf626ee91a1e5f
87752fb8-e9f6-4235-91e2-c4343677d817,,mimidrv.sys,0f58e09651d48d2b1bcec7b9f7bb85a2d1a7b65f7a51db281fe0c4f058a48597,09d6169da055725274a8c53c3139baff8ceef52346e5a910e735bb17f634f8bb,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
0f21a584-6ace-4242-82cb-9766cea6973a,citmdrv_ia64.sys,citmdrv_ia64.sys,76b86543ce05540048f954fed37bdda66360c4a3ddb8328213d5aef7a960c184,d453110c9050320419c2064ddea08230de6c76f86b07dc58112208e3d24a809e,a08e79c386083d875014c409c13d144e0a24386132980df11ff59737c8489eb1
14556074-b235-4378-b356-f58721629d72,,mimikatz.sys,ece76b79feafb38ae4371e104b6dcbb4253ff3b2acbe5bd14ce6e47525c24f4a,184cc3969b79f1856614bed64c1d5562d3363e13a92176f2e9a9235a4aa7d051,ef14ea05bb066ee9f4188196dd69cd769b283ac4d7555db52f5e76922d3456e1
043773c5-120a-4c6b-8485-8f1f5c47fd3e,aswarpot.sys,avgarpot.sys,0cd4ca335155062182608cad9ef5c8351a715bce92049719dd09c76422cd7b0c,a801e12c32c0eb197b3cc507d096afc16a32dca6bc71d080e1ae2c17ad13b2ca,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
7cee2ce8-7881-4a9a-bb18-61587c95f4a2,,dcprotect.sys,c35cab244bd88bf0b1e7fc89c587d82763f66cf1108084713f867f72cc6f3633,bf1264cf5b9ca687a447a5021394db27eecf31f009185deb634b32f7ed49f620,2cd702a7dec30aa441345672e8992ef9770ce4946f276d767b45b0ed627658fb
9889da50-3908-4499-a729-187295a60a0e,asrdrv104.sys,asrdrv104.sys,-,-,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
0fc0563c-de9f-41d8-806a-748e04d57365,gftkyj64.sys,deame.sys,9b1b15a3aacb0e786a608726c3abfc94968915cedcbd239ddf903c4a54bfcf0c,cd66e893300e7e59a749fe4e1b1706f8ccb5ae140254def9f5a614648e2da36f,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
71d930a7-3465-4d27-90d4-2a1a08bebb92,,rtsuer.sys,39171fcaff172d6b38762acef3d3352f9a375e3db7e54a7b51261a53b3c94266,0f78dd64abcb5a3e1d60f9e9c92422f34a52e009770e6434d2d8aabb6d370737,6f3f9fd2fb30731e281c4bd92bb2e37119d4d8d10d34f6f260ae5481456bdfd4
043773c5-120a-4c6b-8485-8f1f5c47fd3e,aswarpot.sys,aswarpot.sys,19d0fc91b70d7a719f7a28b4ad929f114bf1de94a4c7cba5ad821285a4485da0,968258fe6b307a7887465c7fb0a0b7b45f973b91deb8638af1428d247430d777,37560fb9d548ab62cc3ed4669a4ab74828b5a108e67e829937ffb2d10a5f78dd
86cff0de-2536-4b8d-a846-a7312c569597,,nicm.sys,6c5aef14613b8471f5f4fdeb9f25b5907c2335a4bc18b3c2266fb1ffd8f1741d,4b5ef4b48a5b23818e84e415c70bd7058f665cb7cba379d05da689e1cbe1148e,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b
495f0f36-c5e0-467d-8115-b5bdbe7ff686,,driver_312c83a9.sys,312c83a99928c30c1fc55a0a1e7571a63b0e04391abe3392115bb3b7e3f60f47,966cc215b2b8eb69aab3393114a10b7e07ba83df5b2587cb47fd3b172a3fa7cb,a39ed0d6fd4eb1a6f7fed60f726e23eae668b7591bc004644625d22c701213fa
3aa6e630-59be-4a15-a30c-aaed4c1edaf0,,-,748ccadb6bf6cdf4c5a5a1bb9950ee167d8b27c5817da71d38e2bc922ffce73d,43dc82fd548218f0e916687c997291c8056dfdcc5b5f5616833437f96d806a64,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b
3bc629e8-7bf8-40c2-965b-87eb155e0065,mtcbsv64.sys,mtcbsv64.sys,c9cf1d627078f63a36bbde364cd0d5f2be1714124d186c06db5bcdf549a109f8,da8945bd5c693c0593c9d0e3bda49bb1c6007cb25643c95708c6b10bef7c136a,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b
9bf033e4-7295-4b63-8772-638b76851741,,-,468b087a0901d7bd971ab564b03ded48c508840b1f9e5d233a7916d1da6d9bd5,448048bafeb3796bfce954dd78e1b90f5849d9b3459c51750f210da8bafb8753,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
a7628504-9e35-4e42-91f7-0c0a512549f4,sandra,sandra.sys,3e274df646f191d2705c0beaa35eeea84808593c3b333809f13632782e27ad75,959860cea7a720811a960e28e0318c470948d96ab3ba3312d20fea0f24bc0979,75efb8656a18ba5dacc596757bfb0fa11f0d3d81fd5f8cf9bb8975ced87e7b1b
351ff5ca-f07b-4eb6-9300-d5d31514defb,,nscm.sys,b0b6a410c22cc36f478ff874d4a23d2e4b4e37c6e55f2a095fc4c3ef32bcb763,058c4fbd3a12f0d7ddfc771067f03dea88cc33dd4b61139edcb0b2d17905f084,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
e1c29414-5b5b-44f4-84cc-e6f55d9a23c6,,driver_85ca0dcd.sys,85ca0dcdc52709de21281b8fc131a58440a045cf640643a6d96e5fee13a78b81,38050334f2043b6f42fccb934b4eebc9211755a0e9ad1485740351a272696f71,a39ed0d6fd4eb1a6f7fed60f726e23eae668b7591bc004644625d22c701213fa
86cff0de-2536-4b8d-a846-a7312c569597,,nicm.sys,e728b259113d772b4e96466ab8fe18980f37c36f187b286361c852bd88101717,fe425d4ea7c8d8bc2e8f32969d058f06a02ab11a0e15e465b989e526be17ca84,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
61514cbd-6f34-4a3e-a022-9ecbccc16feb,,atillk64.sys,be66f3bbfed7d648cfd110853ddb8cef561f94a45405afc6be06e846b697d2b0,2952ae305f9e206bb0b6d7986f2b6942656c310f9d201cf2e2dd6e961c18804e,40bddadac24dc61ca4fb5cab2a2bc5d876bc36808311039a7a3e1a4066f7489b
2651f5c4-d9e1-4b06-92be-e9e7313f87c4,asio3.sys,asio32.sys,2d195cd4400754cc6f6c3f8ab1fe31627932c3c1bf8d5d0507c292232d1a2396,a7bb08f99a9701482ce693d71e95559b10a247c4e8f50deba8097b0d3f191532,b33b80e64cdfb28fb9afb17259be19ffe1edf8aae62fcfbfe8ff301f786c500d
e4609b54-cb25-4433-a75a-7a17f43cec00,hwrwdrv.sys,hwrwdrv.sys,21ccdd306b5183c00ecfd0475b3152e7d94b921e858e59b68a03e925d1715f21,d852810a7319e3249077a1b9f1317f6f4157a19bb99b90063d118c30c2c84ac2,03cda47a6e654ed85d932714fc09ce4874600eda29ec6628cfbaeb155cab78c9
